,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU4076,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__uncultured_bacterium_g_Mycobacterium
OTU408,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Amb-16S-1323,g__uncultured_bacterium_f_Amb-16S-1323,s__uncultured_bacterium_f_Amb-16S-1323
OTU4087,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU409,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU41,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__Acidobacteria_bacterium_IGE-011,f__uncultured_bacterium_o_Acidobacteria_bacterium_IGE-011,g__uncultured_bacterium_o_Acidobacteria_bacterium_IGE-011,s__uncultured_bacterium_o_Acidobacteria_bacterium_IGE-011
OTU410,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__AKYG1722,g__uncultured_bacterium_f_AKYG1722,s__uncultured_bacterium_f_AKYG1722
OTU41084,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__uncultured_bacterium_g_Streptomyces
OTU411,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__uncultured_bacterium_g_Lactobacillus
OTU41146,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavitalea,s__uncultured_bacterium_g_Flavitalea
OTU41154,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__uncultured_bacterium_f_Burkholderiaceae,s__uncultured_bacterium_f_Burkholderiaceae
OTU41190,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__uncultured_bacterium_g_Acinetobacter
OTU41194,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__uncultured_bacterium_f_Intrasporangiaceae,s__uncultured_bacterium_f_Intrasporangiaceae
OTU412,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Rhodoplanes,s__uncultured_bacterium_g_Rhodoplanes
OTU413,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_NK4A136_group,s__uncultured_bacterium_g_Lachnospiraceae_NK4A136_group
OTU41332,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__uncultured_bacterium_f_Lachnospiraceae,s__uncultured_bacterium_f_Lachnospiraceae
OTU41333,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU41371,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__Ohtaekwangia,s__uncultured_bacterium_g_Ohtaekwangia
OTU41388,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__uncultured_bacterium_c_Deltaproteobacteria,f__uncultured_bacterium_c_Deltaproteobacteria,g__uncultured_bacterium_c_Deltaproteobacteria,s__uncultured_bacterium_c_Deltaproteobacteria
OTU414,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__uncultured_bacterium_c_Acidimicrobiia,f__uncultured_bacterium_c_Acidimicrobiia,g__uncultured_bacterium_c_Acidimicrobiia,s__uncultured_bacterium_c_Acidimicrobiia
OTU415,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__uncultured_bacterium_g_Pseudomonas
OTU41539,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU416,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__uncultured_bacterium_f_Muribaculaceae,s__uncultured_bacterium_f_Muribaculaceae
OTU417,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Cupriavidus,s__uncultured_bacterium_g_Cupriavidus
OTU4171,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU418,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__uncultured_bacterium_g_Lactobacillus
OTU4187,k__Bacteria,p__GAL15,c__uncultured_bacterium_p_GAL15,o__uncultured_bacterium_p_GAL15,f__uncultured_bacterium_p_GAL15,g__uncultured_bacterium_p_GAL15,s__uncultured_bacterium_p_GAL15
OTU419,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU41909,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__TRA3-20,g__uncultured_bacterium_f_TRA3-20,s__uncultured_bacterium_f_TRA3-20
OTU4196,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Shewanellaceae,g__Shewanella,s__uncultured_bacterium_g_Shewanella
OTU41976,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU4199,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__SAR11_clade,f__Clade_I,g__Clade_Ia,s__uncultured_bacterium_g_Clade_Ia
OTU42,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__uncultured_bacterium_g_Lactobacillus
OTU420,k__Bacteria,p__GAL15,c__uncultured_bacterium_p_GAL15,o__uncultured_bacterium_p_GAL15,f__uncultured_bacterium_p_GAL15,g__uncultured_bacterium_p_GAL15,s__uncultured_bacterium_p_GAL15
OTU421,k__Bacteria,p__Acidobacteria,c__Blastocatellia_Subgroup_4,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_bacterium_g_RB41
OTU4210,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Noviherbaspirillum,s__uncultured_bacterium_g_Noviherbaspirillum
OTU42115,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU4213,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__uncultured_bacterium_f_Devosiaceae,s__uncultured_bacterium_f_Devosiaceae
OTU42159,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU422,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Saccharibacillus,s__uncultured_bacterium_g_Saccharibacillus
OTU4221,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__uncultured_bacterium_o_Myxococcales,g__uncultured_bacterium_o_Myxococcales,s__uncultured_bacterium_o_Myxococcales
OTU42261,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU423,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__BIrii41,g__uncultured_bacterium_f_BIrii41,s__uncultured_bacterium_f_BIrii41
OTU424,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Microtrichales,f__Iamiaceae,g__Iamia,s__uncultured_bacterium_g_Iamia
OTU425,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium_g_Haliangium
OTU426,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__BIrii41,g__uncultured_bacterium_f_BIrii41,s__uncultured_bacterium_f_BIrii41
OTU427,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,s__uncultured_bacterium_g_Chryseobacterium
OTU428,k__Bacteria,p__Latescibacteria,c__uncultured_bacterium_p_Latescibacteria,o__uncultured_bacterium_p_Latescibacteria,f__uncultured_bacterium_p_Latescibacteria,g__uncultured_bacterium_p_Latescibacteria,s__uncultured_bacterium_p_Latescibacteria
OTU429,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU42976,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__uncultured_bacterium_g_Pseudomonas
OTU43,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__uncultured_bacterium_g_Lysobacter
OTU430,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Nitrosomonadaceae,g__Ellin6067,s__uncultured_bacterium_g_Ellin6067
OTU431,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__uncultured_bacterium_o_Gammaproteobacteria_Incertae_Sedis,g__uncultured_bacterium_o_Gammaproteobacteria_Incertae_Sedis,s__uncultured_bacterium_o_Gammaproteobacteria_Incertae_Sedis
OTU432,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__DSSF69,s__uncultured_bacterium_g_DSSF69
OTU43223,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Nitrosomonadaceae,g__MND1,s__uncultured_bacterium_g_MND1
OTU43238,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__uncultured_bacterium_f_Microscillaceae,s__uncultured_bacterium_f_Microscillaceae
OTU43244,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__uncultured_bacterium_g_Bacillus
OTU433,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__uncultured_bacterium_g_Nocardioides
OTU434,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__uncultured_bacterium_c_Alphaproteobacteria,f__uncultured_bacterium_c_Alphaproteobacteria,g__uncultured_bacterium_c_Alphaproteobacteria,s__uncultured_bacterium_c_Alphaproteobacteria
OTU4343,k__Bacteria,p__Chloroflexi,c__Dehalococcoidia,o__S085,f__bacterium_YC-LK-LKJ27,g__uncultured_bacterium_f_bacterium_YC-LK-LKJ27,s__uncultured_bacterium_f_bacterium_YC-LK-LKJ27
OTU43453,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Steroidobacteraceae,g__Steroidobacter,s__uncultured_bacterium_g_Steroidobacter
OTU435,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU436,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__PLTA13,f__uncultured_bacterium_o_PLTA13,g__uncultured_bacterium_o_PLTA13,s__uncultured_bacterium_o_PLTA13
OTU4365,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__AKYG1722,g__uncultured_bacterium_f_AKYG1722,s__uncultured_bacterium_f_AKYG1722
OTU43672,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU437,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__Hymenobacter_qilianensis
OTU4372,k__Bacteria,p__Acidobacteria,c__Blastocatellia_Subgroup_4,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_bacterium_g_RB41
OTU4378,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU438,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Undibacterium,s__uncultured_bacterium_g_Undibacterium
OTU4380,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Nitrosomonadaceae,g__MND1,s__uncultured_bacterium_g_MND1
OTU439,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__uncultured_bacterium_c_Anaerolineae,f__uncultured_bacterium_c_Anaerolineae,g__uncultured_bacterium_c_Anaerolineae,s__uncultured_bacterium_c_Anaerolineae
OTU44,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Olivibacter,s__Olivibacter_soli
OTU440,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Alteromonas,s__uncultured_bacterium_g_Alteromonas
OTU4400,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__TRA3-20,g__uncultured_bacterium_f_TRA3-20,s__uncultured_bacterium_f_TRA3-20
OTU441,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__uncultured_bacterium_o_Myxococcales,g__uncultured_bacterium_o_Myxococcales,s__uncultured_bacterium_o_Myxococcales
OTU44133,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU44139,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__uncultured_bacterium_f_Lachnospiraceae,s__uncultured_bacterium_f_Lachnospiraceae
OTU44190,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__uncultured_bacterium_g_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
OTU442,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__uncultured_bacterium_g_Niastella
OTU4421,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Chloroplast,f__uncultured_bacterium_o_Chloroplast,g__uncultured_bacterium_o_Chloroplast,s__uncultured_bacterium_o_Chloroplast
OTU44267,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__Lysobacter_soli
OTU4428,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU443,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Glycomycetales,f__Glycomycetaceae,g__Glycomyces,s__Glycomyces_algeriensis
OTU4432,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__uncultured_bacterium_g_Rhodobacter
OTU44333,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU444,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Lachnospiraceae_bacterium_609
OTU445,k__Bacteria,p__Acidobacteria,c__Subgroup_25,o__uncultured_bacterium_c_Subgroup_25,f__uncultured_bacterium_c_Subgroup_25,g__uncultured_bacterium_c_Subgroup_25,s__uncultured_bacterium_c_Subgroup_25
OTU446,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__uncultured_bacterium_o_SBR1031,g__uncultured_bacterium_o_SBR1031,s__uncultured_bacterium_o_SBR1031
OTU4465,k__Bacteria,p__Gemmatimonadetes,c__S0134_terrestrial_group,o__uncultured_bacterium_c_S0134_terrestrial_group,f__uncultured_bacterium_c_S0134_terrestrial_group,g__uncultured_bacterium_c_S0134_terrestrial_group,s__uncultured_bacterium_c_S0134_terrestrial_group
OTU4469,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU447,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__uncultured_bacterium_g_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
OTU448,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__uncultured_bacterium_f_Muribaculaceae,s__uncultured_bacterium_f_Muribaculaceae
OTU449,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Parasutterella,s__uncultured_bacterium_g_Parasutterella
OTU45,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Reyranellales,f__Reyranellaceae,g__Reyranella,s__uncultured_bacterium_g_Reyranella
OTU450,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__uncultured_bacterium_g_Bacteroides
OTU4503,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Terrisporobacter,s__uncultured_bacterium_g_Terrisporobacter
OTU451,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__uncultured_bacterium_o_Saccharimonadales,g__uncultured_bacterium_o_Saccharimonadales,s__uncultured_bacterium_o_Saccharimonadales
OTU452,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__uncultured_bacterium_f_Xanthobacteraceae,s__uncultured_bacterium_f_Xanthobacteraceae
OTU4528,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU453,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium_g_Haliangium
OTU454,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_acetotolerans
OTU455,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__SC-I-84,g__uncultured_bacterium_f_SC-I-84,s__uncultured_bacterium_f_SC-I-84
OTU4555,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU456,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__uncultured_bacterium_f_Beijerinckiaceae,s__uncultured_bacterium_f_Beijerinckiaceae
OTU457,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Salinisphaerales,f__Solimonadaceae,g__Hydrocarboniphaga,s__Hydrocarboniphaga_daqingensis
OTU458,k__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__uncultured_bacterium_o_Acidobacteriales,g__uncultured_bacterium_o_Acidobacteriales,s__uncultured_bacterium_o_Acidobacteriales
OTU459,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Rhizobacter,s__uncultured_bacterium_g_Rhizobacter
OTU46,k__Bacteria,p__Verrucomicrobia,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Akkermansiaceae,g__Akkermansia,s__uncultured_bacterium_g_Akkermansia
OTU460,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Microtrichales,f__uncultured_bacterium_o_Microtrichales,g__uncultured_bacterium_o_Microtrichales,s__uncultured_bacterium_o_Microtrichales
OTU4608,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU461,k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__uncultured_bacterium_o_Saccharimonadales,g__uncultured_bacterium_o_Saccharimonadales,s__uncultured_bacterium_o_Saccharimonadales
OTU462,k__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__uncultured_bacterium_g_Deinococcus
OTU463,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU4636,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU4638,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Actinomarinales,f__uncultured_bacterium_o_Actinomarinales,g__uncultured_bacterium_o_Actinomarinales,s__uncultured_bacterium_o_Actinomarinales
OTU464,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU4649,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Chloroplast,f__Planoglabratella_opercularis,g__Planoglabratella_opercularis,s__Planoglabratella_opercularis
OTU465,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU466,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__uncultured_bacterium_c_Alphaproteobacteria,f__uncultured_bacterium_c_Alphaproteobacteria,g__uncultured_bacterium_c_Alphaproteobacteria,s__uncultured_bacterium_c_Alphaproteobacteria
OTU4669,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__uncultured_bacterium_g_Sphingomonas
OTU467,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella_9,s__uncultured_bacterium_g_Prevotella_9
OTU468,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__uncultured_bacterium_g_Acinetobacter
OTU469,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__uncultured_bacterium_c_Deltaproteobacteria,f__uncultured_bacterium_c_Deltaproteobacteria,g__uncultured_bacterium_c_Deltaproteobacteria,s__uncultured_bacterium_c_Deltaproteobacteria
OTU47,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__Hymenobacter_sp
OTU470,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Agromyces,s__uncultured_bacterium_g_Agromyces
