"Taxa","CCCHF2","CCCHF3","CCCHF5","CCCSF1","CCCSF3","CCCSF4","CCMEF1","CCMEF4","CCMEF5","HDCHF2","HDCHF4","HDCHF5","HDCSF1","HDCSF2","HDCSF4","HDMEF2","HDMEF3","HDMEF5","HSPCHF1","HSPCHF2","HSPCHF3","HSPCSF2","HSPCSF3","HSPCSF5","HSPMEF3","HSPMEF4","HSPMEF5","SSBCHF1","SSBCHF3","SSBCHF4","SSBCSF1","SSBCSF3","SSBCSF4","SSBMEF2","SSBMEF4","SSBMEF5","XGCHF1","XGCHF3","XGCHF4","XGCSF1","XGCSF2","XGCSF3","XGMEF1","XGMEF2","XGMEF3","YSCHF1","YSCHF4","YSCHF5","YSCSF1","YSCSF3","YSCSF5","YSMEF1","YSMEF3","YSMEF4"
"k__Bacteria|p__Chloroflexi|c__TK10|o__|f__|g__",0.00397899745672328,0.00319960620231356,0.00086143243908442,0.00258429731725326,0.00205102961686767,0.00164082369349413,0.00168184428583149,0.00192796783985561,0.00237919435556649,0,0.00012306177701206,0.00024612355402412,0.000205102961686767,0.00024612355402412,0,0.0006153088850603,0.000697350069735007,0,0.00131265895479531,0.000820411846747067,0.00114857658544589,0.00073837066207236,0.00176388547050619,0.000697350069735007,0.000656329477397654,0.00102551480843383,0.00073837066207236,0.00217409139387973,0.00278940027894003,0.000410205923373534,0.00258429731725326,0.00291246205595209,0.00221511198621708,0.00315858560997621,0.00213307080154237,0.0030765444253015,0.00303552383296415,0.00274837968660267,0.00217409139387973,0.00315858560997621,0.00242021494790385,0.00176388547050619,0.00299450324062679,0.00340470916400033,0.00274837968660267,0,0,0.00012306177701206,0.00036918533103618,0.000533267700385594,0.00102551480843383,0.00242021494790385,0.00106653540077119,0.00217409139387973
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Azospirillales|f__|g__",0.000902453031421774,0.000943473623759127,0.000574288292722947,0.00098449421609648,0.00073837066207236,0.000779391254409714,0.000328164738698827,0.00036918533103618,0.000820411846747067,0.000164082369349413,0.00172286487816884,0.000943473623759127,0.000287144146361473,0.00036918533103618,0.00012306177701206,0.00402001804906063,0.00110755599310854,0.00315858560997621,0.00229715317089179,0.00315858560997621,0.00324062679465091,0.00393797686438592,0.00406103864139798,0.00324062679465091,0.00332266797932562,0.00467634752645828,0.00262531790959061,0.00106653540077119,0.00098449421609648,0.00024612355402412,0.000574288292722947,0.00102551480843383,0.000533267700385594,0.000533267700385594,0.000779391254409714,0.000943473623759127,0.000779391254409714,0.000697350069735007,0.00135367954713266,0.00086143243908442,0.000779391254409714,0.00073837066207236,0.0012306177701206,0.00114857658544589,0.00201000902453031,0,0.00024612355402412,0.0006153088850603,0.00319960620231356,0.0042251210107474,0.00266633850192797,0.00225613257855443,0.00237919435556649,0.00385593567971121
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Betaproteobacteriales|f__Burkholderiaceae|g__Delftia",0.014972516203134,4.10205923373534e-05,0.00746574780539831,0,0.000533267700385594,0.00024612355402412,0.000287144146361473,0.00012306177701206,8.20411846747067e-05,8.20411846747067e-05,0.00012306177701206,0,0.00024612355402412,8.20411846747067e-05,4.10205923373534e-05,0.000328164738698827,0.00012306177701206,8.20411846747067e-05,0.000205102961686767,0.000205102961686767,0.000902453031421774,0.000328164738698827,0.000410205923373534,0,0.0206743785380261,0.0186233489211584,0.00705554188202478,0.00012306177701206,8.20411846747067e-05,0.000820411846747067,0.00012306177701206,4.10205923373534e-05,0.00012306177701206,0.000287144146361473,0.000205102961686767,0,0.00164082369349413,0.000820411846747067,0.00012306177701206,0.00102551480843383,0.0012306177701206,0.000820411846747067,0.000943473623759127,0.0006153088850603,8.20411846747067e-05,0.000451226515710887,0.000205102961686767,0,4.10205923373534e-05,0.000574288292722947,0.00024612355402412,0.000205102961686767,0.000164082369349413,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Cytophagales|f__Microscillaceae|g__Chryseolinea",0.00274837968660267,0.00287144146361473,0.00151776191648207,0.00221511198621708,0.00311756501763885,0.00229715317089179,0.00332266797932562,0.00360981212568709,0.00135367954713266,4.10205923373534e-05,0,4.10205923373534e-05,0.000328164738698827,0.000328164738698827,0.000164082369349413,0,4.10205923373534e-05,0,4.10205923373534e-05,0.00012306177701206,0.00012306177701206,4.10205923373534e-05,0.00012306177701206,0.00049224710804824,0.00012306177701206,0.00036918533103618,0.00024612355402412,0.0043071621954221,0.00242021494790385,0.000164082369349413,0.00319960620231356,0.00315858560997621,0.00221511198621708,0.00303552383296415,0.00332266797932562,0.00319960620231356,0.00233817376322914,0.00356879153334974,0.00381491508737386,0.00270735909426532,0.00291246205595209,0.00299450324062679,0.00381491508737386,0.00397899745672328,0.00303552383296415,0,0,0,0.00102551480843383,0.00024612355402412,8.20411846747067e-05,0.00036918533103618,0.000820411846747067,0.000205102961686767
"k__Bacteria|p__Chloroflexi|c__JG30-KF-CM66|o__|f__|g__",0.000820411846747067,0.00073837066207236,0.000574288292722947,0.000697350069735007,0.00172286487816884,0.000410205923373534,0.000574288292722947,0.00036918533103618,0.000697350069735007,0,0.00073837066207236,0.000328164738698827,0.00024612355402412,4.10205923373534e-05,8.20411846747067e-05,0.00176388547050619,0.00972188038395275,0.00221511198621708,0.00418410041841004,0.0018459266551809,0.00324062679465091,0.00242021494790385,0.00291246205595209,0.00328164738698827,0.00168184428583149,0.00180490606284355,0.00508655344983182,0.000902453031421774,0.00168184428583149,0.00024612355402412,0.00086143243908442,0.000697350069735007,0.000779391254409714,0.000287144146361473,0.00114857658544589,0.00049224710804824,0.00086143243908442,0.00114857658544589,0.00106653540077119,0.000779391254409714,0.000820411846747067,0.00106653540077119,0.00164082369349413,0.00118959717778325,0.00143572073180737,0.000164082369349413,0,0.000410205923373534,0.00356879153334974,0.00258429731725326,0.00283042087127738,0.00283042087127738,0.00201000902453031,0.00262531790959061
"k__Bacteria|p__Gemmatimonadetes|c__Longimicrobia|o__Longimicrobiales|f__Longimicrobiaceae|g__",0.00188694724751825,0.0012306177701206,0.00180490606284355,0.00237919435556649,0.00196898843219296,0.00164082369349413,0.00110755599310854,0.00159980310115678,0.00102551480843383,0.000164082369349413,0.000533267700385594,0.000410205923373534,0.000205102961686767,0.00114857658544589,0.000164082369349413,0.00192796783985561,0.000779391254409714,0.00172286487816884,0.00221511198621708,0.00237919435556649,0.00373287390269915,0.00225613257855443,0.00213307080154237,0.00110755599310854,0.00221511198621708,0.00098449421609648,0.00147674132414472,0.00131265895479531,0.000779391254409714,0.00131265895479531,0.00188694724751825,0.00131265895479531,0.00217409139387973,0.00188694724751825,0.00229715317089179,0.00114857658544589,0.00127163836245795,0.00110755599310854,0.00188694724751825,0.00164082369349413,0.00168184428583149,0.00139470013947001,0.00172286487816884,0.00242021494790385,0.00254327672491591,0.000328164738698827,0.000205102961686767,0.000451226515710887,0.00151776191648207,0.00221511198621708,0.00303552383296415,0.00164082369349413,0.00143572073180737,0.00118959717778325
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes",0.00270735909426532,0.00303552383296415,0.0012306177701206,0.00274837968660267,0.00188694724751825,0.00180490606284355,0.00139470013947001,0.00172286487816884,0.00176388547050619,0.00012306177701206,0.00012306177701206,4.10205923373534e-05,0.00201000902453031,0.000164082369349413,4.10205923373534e-05,0.00012306177701206,0.000574288292722947,0.00131265895479531,0.00036918533103618,0.000656329477397654,8.20411846747067e-05,0,0.00143572073180737,0.000287144146361473,0.000451226515710887,0.000164082369349413,0.000328164738698827,0.00356879153334974,0.00348675034867503,0.00155878250881943,0.00266633850192797,0.00237919435556649,0.00319960620231356,0.00217409139387973,0.00266633850192797,0.00180490606284355,0.00262531790959061,0.00258429731725326,0.00328164738698827,0.00196898843219296,0.00455328574944622,0.00311756501763885,0.00221511198621708,0.00324062679465091,0.00229715317089179,0.00225613257855443,0.000451226515710887,4.10205923373534e-05,0.000574288292722947,0.000410205923373534,4.10205923373534e-05,0.000328164738698827,0.000328164738698827,0.0006153088850603
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__",0.00266633850192797,0.00254327672491591,0.00213307080154237,0.00381491508737386,0.00225613257855443,0.00250225613257855,0.00258429731725326,0.00188694724751825,0.00180490606284355,0,4.10205923373534e-05,0,0,0.00012306177701206,4.10205923373534e-05,8.20411846747067e-05,8.20411846747067e-05,0,8.20411846747067e-05,0,4.10205923373534e-05,0,0,0,0,0.000164082369349413,0,0.00381491508737386,0.00340470916400033,0,0.00352777094101239,0.00319960620231356,0.00381491508737386,0.00348675034867503,0.00311756501763885,0.00332266797932562,0.00311756501763885,0.00340470916400033,0.00356879153334974,0.00319960620231356,0.00348675034867503,0.0036918533103618,0.00188694724751825,0.00295348264828944,0.00381491508737386,0,0,0,0,4.10205923373534e-05,4.10205923373534e-05,0.00012306177701206,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Betaproteobacteriales|f__Burkholderiaceae|g__Variovorax",0.00106653540077119,0.00172286487816884,0.000697350069735007,0.00233817376322914,0.00139470013947001,0.00114857658544589,0.00073837066207236,0.00086143243908442,0.0012306177701206,0.000410205923373534,0.00036918533103618,0.00012306177701206,0.0006153088850603,0.00036918533103618,0.000287144146361473,0.000533267700385594,0.000328164738698827,0.00049224710804824,0.000697350069735007,0.0006153088850603,0.000902453031421774,0.000902453031421774,0.000902453031421774,0.00086143243908442,0.000820411846747067,0.00073837066207236,0.000697350069735007,0.00168184428583149,0.00196898843219296,0.00049224710804824,0.00176388547050619,0.00168184428583149,0.00159980310115678,0.00151776191648207,0.00274837968660267,0.00151776191648207,0.00151776191648207,0.00151776191648207,0.00192796783985561,0.00209205020920502,0.00217409139387973,0.00287144146361473,0.00225613257855443,0.00164082369349413,0.00135367954713266,0.00311756501763885,0.00209205020920502,0.0006153088850603,0.0018459266551809,0.00110755599310854,0.00139470013947001,0.00278940027894003,0.0116498482238084,0.000943473623759127
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Niastella",0.00049224710804824,0.000574288292722947,0.0006153088850603,0.00135367954713266,0.000820411846747067,0.0012306177701206,0.00135367954713266,0.000820411846747067,0.00036918533103618,0.000287144146361473,0.000205102961686767,0.00049224710804824,8.20411846747067e-05,0.00036918533103618,0.000328164738698827,0.00205102961686767,0.00377389449503651,0.00237919435556649,0.00221511198621708,0.00344572975633768,0.00274837968660267,0.00356879153334974,0.00151776191648207,0.00237919435556649,0.00168184428583149,0.00131265895479531,0.00426614160308475,0.00139470013947001,0.00114857658544589,0,0.00188694724751825,0.00147674132414472,0.000902453031421774,0.000820411846747067,0.000943473623759127,0.00086143243908442,0.00102551480843383,0.00110755599310854,0.00098449421609648,0.000451226515710887,0.00118959717778325,0.00114857658544589,0.00073837066207236,0.0006153088850603,0.00102551480843383,4.10205923373534e-05,0,0.000574288292722947,0.00209205020920502,0.0018459266551809,0.00147674132414472,0.00463532693412093,0.00586594470424153,0.00209205020920502
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__",0.00192796783985561,0.000943473623759127,0.00106653540077119,0.00127163836245795,0.00110755599310854,0.00127163836245795,0.00151776191648207,0.00110755599310854,0.000574288292722947,0.000205102961686767,4.10205923373534e-05,0.00012306177701206,0.000533267700385594,0.00049224710804824,4.10205923373534e-05,0.000697350069735007,0.016367216342604,0.00024612355402412,0.000205102961686767,0.00024612355402412,0.000533267700385594,0.000287144146361473,0.00143572073180737,0.00139470013947001,0.00159980310115678,0.00098449421609648,0.00143572073180737,0.00201000902453031,0.00118959717778325,0.000656329477397654,0.00155878250881943,0.00098449421609648,0.000820411846747067,0.00151776191648207,0.00180490606284355,0.00201000902453031,0.00143572073180737,0.00118959717778325,0.00110755599310854,0.00258429731725326,0.00106653540077119,0.00155878250881943,0.00139470013947001,0.00172286487816884,0.00110755599310854,0.00443022397243416,0.00024612355402412,0.000164082369349413,0.000574288292722947,0.00233817376322914,0.000656329477397654,0.00155878250881943,0.00192796783985561,0.00110755599310854
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Coriobacteriaceae_UCG-002",0.00360981212568709,0.00270735909426532,0.00151776191648207,0.00262531790959061,0.00319960620231356,0.00278940027894003,0.00233817376322914,0.00332266797932562,0.00172286487816884,0,0,0,8.20411846747067e-05,0,0,8.20411846747067e-05,4.10205923373534e-05,0,0,0,0,0,8.20411846747067e-05,8.20411846747067e-05,0,0,0.00049224710804824,0.00254327672491591,0.00287144146361473,0,0.00262531790959061,0.00356879153334974,0.00287144146361473,0.00303552383296415,0.00295348264828944,0.00287144146361473,0.00348675034867503,0.00328164738698827,0.00237919435556649,0.00295348264828944,0.0030765444253015,0.0030765444253015,0.0030765444253015,0.00270735909426532,0.00324062679465091,0,4.10205923373534e-05,0,0,8.20411846747067e-05,0,0.000328164738698827,0.00024612355402412,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium",0.000164082369349413,0.0006153088850603,0.000328164738698827,0.000410205923373534,8.20411846747067e-05,0.000328164738698827,0.000451226515710887,0.00262531790959061,0.000287144146361473,0.00172286487816884,0.00291246205595209,0.0060710476659283,0.00578390351956682,0.010337189269013,0.00024612355402412,0.000574288292722947,0.000943473623759127,0.00036918533103618,0.000574288292722947,0.000451226515710887,0.000779391254409714,0.00024612355402412,0.000410205923373534,0.000574288292722947,0.0006153088850603,0.00110755599310854,0.000656329477397654,0.00012306177701206,0.000328164738698827,0.00287144146361473,0.00086143243908442,4.10205923373534e-05,0.000533267700385594,0.000656329477397654,0.00024612355402412,0.000205102961686767,0.000451226515710887,0.000328164738698827,0.000943473623759127,0.000410205923373534,0.000533267700385594,0.000533267700385594,0.00049224710804824,0.000410205923373534,0.00036918533103618,0.0106243334153745,0.00898350972188038,0.000205102961686767,0.000574288292722947,0.00036918533103618,0.00176388547050619,0.000533267700385594,0.000287144146361473,0.000820411846747067
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Frankiales|f__|g__",0.00274837968660267,0.00102551480843383,0.000656329477397654,0.00176388547050619,0.00139470013947001,0.00135367954713266,0.00139470013947001,0.00102551480843383,0.00098449421609648,8.20411846747067e-05,4.10205923373534e-05,0.000287144146361473,0.0006153088850603,0.000410205923373534,0,0.000287144146361473,0.000164082369349413,0.000205102961686767,0.000574288292722947,0.00086143243908442,0.00118959717778325,0.000574288292722947,0.000697350069735007,0.0030765444253015,0.00471736811879564,0.00180490606284355,0.00176388547050619,0.00155878250881943,0.00213307080154237,0.00250225613257855,0.00168184428583149,0.00110755599310854,0.00201000902453031,0.00192796783985561,0.00217409139387973,0.00258429731725326,0.00098449421609648,0.00155878250881943,0.00229715317089179,0.00135367954713266,0.0024612355402412,0.00201000902453031,0.00131265895479531,0.00213307080154237,0.00131265895479531,0.0043071621954221,0.00036918533103618,0.00012306177701206,0.000779391254409714,0.000328164738698827,0.000533267700385594,0.00172286487816884,0.000533267700385594,0.0012306177701206
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Terrimonas",0.00135367954713266,0.00196898843219296,0.000656329477397654,0.00102551480843383,0.00143572073180737,0.00250225613257855,0.0012306177701206,0.00180490606284355,0.0018459266551809,0.000287144146361473,0.00012306177701206,4.10205923373534e-05,0.000410205923373534,0.00073837066207236,0.000287144146361473,0.0006153088850603,0.000656329477397654,0.00102551480843383,0.00073837066207236,0.000410205923373534,0.00135367954713266,0.00188694724751825,0.000574288292722947,0.000656329477397654,0.000656329477397654,0.000779391254409714,0.00110755599310854,0.00201000902453031,0.00192796783985561,0.000164082369349413,0.00176388547050619,0.00155878250881943,0.00221511198621708,0.00196898843219296,0.00209205020920502,0.00147674132414472,0.00180490606284355,0.00225613257855443,0.00135367954713266,0.00176388547050619,0.00147674132414472,0.00262531790959061,0.00139470013947001,0.00270735909426532,0.00205102961686767,0.00102551480843383,0.00012306177701206,0.00073837066207236,0.00135367954713266,0.00110755599310854,0.000656329477397654,0.00360981212568709,0.00336368857166297,0.00086143243908442
